url,pelmorex_id,name,province,coords,temp,timestamp
https://www.eltiempo.es/zuaztoi.html,ESNA0488,Zuaztoi,Navarra,"(43.1889654, -1.497119)",24.0,2022-07-25 19:15
https://www.eltiempo.es/mas-de-anton.html,ESXX18386,Mas de Antón,Teruel,"(40.1587179, -0.612272)",30.0,2022-07-25 19:15
https://www.eltiempo.es/mondron.html,ESXX20261,Mondrón,Málaga,"(36.9396056, -4.2280118)",36.0,2022-07-25 19:15
https://www.eltiempo.es/piera.html,ESXX2802,Piera,Barcelona,"(41.5216923, 1.7526335)",32.0,2022-07-25 19:05
https://www.eltiempo.es/abenojar.html,ESXX0451,Abenójar,Ciudad Real,"(38.8794942, -4.3557024)",37.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-burgos/san-cristobal-del-monte.html,ESXX17439,San Cristóbal del Monte,Burgos,"(42.3988705, -3.1450463)",24.0,2022-07-25 19:15
https://www.eltiempo.es/aguas-candidas.html,ESXX7951,Aguas Cándidas,Burgos,"(42.7164495, -3.5030822)",23.0,2022-07-25 19:15
https://www.eltiempo.es/los-castellanos.html,ESXX14993,Los Castellanos,Granada,"(37.239242, -4.0959448)",39.0,2022-07-25 19:15
https://www.eltiempo.es/las-rubias.html,ESO1323,Las Rubias,Asturias,"(43.4271235, -6.3499469)",19.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-leon/genestosa.html,ESXX19034,Genestosa,León,"(43.006321, -6.0099107)",17.0,2022-07-25 19:15
https://www.eltiempo.es/kripan.html,ESXX1870,Kripan,Álava,"(42.5919931, -2.5153878)",23.0,2022-07-25 19:15
https://www.eltiempo.es/gava.html,ESXX1285,Gavà,Barcelona,"(41.3050933, 2.0063126)",28.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-jaen/capilla.html,ESXX16104,Capilla,Jaén,"(37.767630499999996, -3.7994257932967583)",39.0,2022-07-25 19:15
https://www.eltiempo.es/vilaflor.html,ESXX0937,Vilaflor,Tenerife,"(28.158776000000003, -16.64728118557438)",28.0,2022-07-25 18:15
https://www.eltiempo.es/tamariu.html,ESXX6672,Tamariu,Girona,"(41.9203698, 3.2068515)",29.0,2022-07-25 19:15
https://www.eltiempo.es/pradosegar.html,ESXX8185,Pradosegar,Ávila,"(40.5491266, -5.0697404)",31.0,2022-07-25 19:15
https://www.eltiempo.es/los-merinales.html,ESXX14928,Los Merinales,Sevilla,"(37.3104395, -5.9633067)",44.0,2022-07-25 19:15
https://www.eltiempo.es/las-salas.html,ESXX18609,Las Salas,León,"(42.9355981, -5.104368961943452)",21.0,2022-07-25 19:15
https://www.eltiempo.es/presencio.html,ESXX7958,Presencio,Burgos,"(42.1859701, -3.9013025)",31.0,2022-07-25 19:15
https://www.eltiempo.es/salardu.html,ESXX2981,Salardú,Lleida,"(42.7082581, 0.9049914)",19.0,2022-07-25 19:15
https://www.eltiempo.es/artosa.html,ESO2051,Artosa,Asturias,"(43.2947022, -5.662075)",20.0,2022-07-25 19:15
https://www.eltiempo.es/muga-de-alba.html,ESXX18210,Muga de Alba,Zamora,"(41.6733226, -6.0398748)",32.0,2022-07-25 19:15
https://www.eltiempo.es/gerbe.html,ESXX8545,Gerbe,Huesca,"(42.38347, 0.1836904)",36.0,2022-07-25 19:15
https://www.eltiempo.es/sesa.html,ESXX3137,Sesa,Huesca,"(41.9962961, -0.2442967)",36.0,2022-07-25 19:15
https://www.eltiempo.es/bargas.html,ESXX1504,Bargas,Toledo,"(39.9393212, -4.0201526)",39.0,2022-07-25 19:15
https://www.eltiempo.es/mentrida.html,ESXX2529,Méntrida,Toledo,"(40.2379032, -4.1945535)",37.0,2022-07-25 19:15
https://www.eltiempo.es/albuixech.html,ESV0567,Albuixech,Valencia,"(39.5442852, -0.3247783)",30.0,2022-07-25 19:15
https://www.eltiempo.es/nodalo.html,ESXX18151,Nódalo,Soria,"(41.6886019, -2.7637798)",31.0,2022-07-25 19:15
https://www.eltiempo.es/berducedo.html,ESO0032,Berducedo,Asturias,"(43.2331048, -6.7672319)",20.0,2022-07-25 19:15
https://www.eltiempo.es/novo-sancti-petri.html,ESXX21103,Novo Sancti Petri,Cádiz,"(36.3529279, -6.1612362)",35.0,2022-07-25 19:15
https://www.eltiempo.es/belbimbre.html,ESXX5529,Belbimbre,Burgos,"(42.168718, -4.0127101)",31.0,2022-07-25 19:15
https://www.eltiempo.es/la-corcolina.html,ESO1413,La Corcolina,Asturias,"(43.2836656, -6.5739869)",20.0,2022-07-25 19:15
https://www.eltiempo.es/moldones.html,ESXX18289,Moldones,Zamora,"(41.8417444, -6.484816)",31.0,2022-07-25 19:15
https://www.eltiempo.es/valdespino-ceron.html,ESXX4490,Valdespino Cerón,León,"(42.2597708, -5.3595082)",31.0,2022-07-25 19:15
https://www.eltiempo.es/almuniente.html,ESXX4626,Almuniente,Huesca,"(41.9508488, -0.412962)",37.0,2022-07-25 19:15
https://www.eltiempo.es/parets-de-dalt.html,ESXX11446,Parets de Dalt,Girona,"(42.169314, 2.8802161)",33.0,2022-07-25 19:15
https://www.eltiempo.es/riego-de-la-vega.html,ESXX2930,Riego de la Vega,León,"(42.388342, -5.9826151)",28.0,2022-07-25 19:15
https://www.eltiempo.es/lomo-alto.html,ESXX15047,Lomo Alto,Tenerife,"(28.3217231, -16.6212108)",29.0,2022-07-25 18:15
https://www.eltiempo.es/selviella.html,ESO0681,Selviella,Asturias,"(43.3214022, -6.2202982)",19.0,2022-07-25 19:15
https://www.eltiempo.es/santa-luzia.html,ESXX8972,Santa Luzia,Guipúzcoa,"(43.145359, -2.0708735)",20.0,2022-07-25 19:15
https://www.eltiempo.es/mozondiga.html,ESXX18214,Mozóndiga,León,"(42.4688783, -5.7091282)",28.0,2022-07-25 19:05
https://www.eltiempo.es/bajamar.html,ESXX1488,Bajamar,Tenerife,"(28.5538241, -16.3457221)",30.0,2022-07-25 18:15
https://www.eltiempo.es/monistrol-de-noya.html,ESXX11195,Monistrol de Noya,Barcelona,"(41.4550063, 1.784489)",30.0,2022-07-25 19:15
https://www.eltiempo.es/argujillo.html,ESXX1050,Argujillo,Zamora,"(41.3129372, -5.5864446)",33.0,2022-07-25 19:15
https://www.eltiempo.es/villamanan.html,ESXX3469,Villamañán,León,"(42.3221133, -5.5833776)",31.0,2022-07-25 19:15
https://www.eltiempo.es/estiche-de-cinca.html,ESXX4623,Estiche de Cinca,Huesca,"(41.8178531, 0.1234675)",39.0,2022-07-25 19:15
https://www.eltiempo.es/pradocabalos.html,ESXX13839,Pradocabalos,Ourense,"(42.1195836, -7.132175)",25.0,2022-07-25 19:15
https://www.eltiempo.es/mediana-de-aragon.html,ESXX7305,Mediana de Aragón,Zaragoza,"(41.4666749, -0.7074317)",33.0,2022-07-25 19:15
https://www.eltiempo.es/santibanez-del-rio.html,ESXX17238,Santibáñez del Río,Salamanca,"(40.9769678, -5.7209546)",33.0,2022-07-25 19:15
https://www.eltiempo.es/las-cefinas.html,ESXX12701,Las Cefiñas,Huelva,"(37.9669496, -6.8575696)",37.0,2022-07-25 19:15
https://www.eltiempo.es/pozuelo.html,ESXX2846,Pozuelo,Albacete,"(38.8093497, -2.101456)",37.0,2022-07-25 19:05
https://www.eltiempo.es/angoares.html,ESXX3644,Angoares,Pontevedra,"(42.164235, -8.5051807)",23.0,2022-07-25 19:15
https://www.eltiempo.es/sant-iscle-de-colltort.html,ESXX11811,Sant Iscle de Colltort,Girona,"(42.11938395, 2.5285996380379103)",28.0,2022-07-25 19:15
https://www.eltiempo.es/la-pobla-de-mafumet.html,ESXX7099,La Pobla de Mafumet,Tarragona,"(41.1865974, 1.2082805)",30.0,2022-07-25 19:15
https://www.eltiempo.es/urkia.html,ESXX8928,Urkia,Guipúzcoa,"(43.0871699, -2.1814154)",20.0,2022-07-25 19:15
https://www.eltiempo.es/salitja.html,ESXX13912,Salitja,Girona,"(41.9090284, 2.7475634)",31.0,2022-07-25 19:15
https://www.eltiempo.es/zuneda.html,ESXX5641,Zuñeda,Burgos,"(42.6048358, -3.2264746)",24.0,2022-07-25 19:15
https://www.eltiempo.es/valporquero-de-rueda.html,ESXX5898,Valporquero de Rueda,León,"(42.7509772, -5.2372873)",26.0,2022-07-25 19:15
https://www.eltiempo.es/abrera.html,ESXX7179,Abrera,Barcelona,"(41.5204464, 1.9024126)",28.0,2022-07-25 19:05
https://www.eltiempo.es/rubielos-bajos.html,ESXX14579,Rubielos Bajos,Cuenca,"(39.446119, -2.0384284)",37.0,2022-07-25 19:15
https://www.eltiempo.es/castellanos-de-castro.html,ESXX1748,Castellanos de Castro,Burgos,"(42.3289446, -4.033354)",28.0,2022-07-25 19:15
https://www.eltiempo.es/rus.html,ESXX2970,Rus,Jaén,"(38.0476731, -3.461804)",40.0,2022-07-25 19:05
https://www.eltiempo.es/latadal.html,ESXX10905,Latadal,Lugo,"(42.9546441, -7.2485899)",22.0,2022-07-25 19:15
https://www.eltiempo.es/garzain.html,ESNA0401,Garzáin,Navarra,"(43.1298357, -1.5366744)",24.0,2022-07-25 19:15
https://www.eltiempo.es/jagua.html,ESXX15428,Jagua,Tenerife,"(28.5336885, -16.1485389)",29.0,2022-07-25 18:15
https://www.eltiempo.es/pobar.html,ESXX5689,Pobar,Soria,"(41.890276, -2.2342701)",26.0,2022-07-25 19:15
https://www.eltiempo.es/santovenia-de-la-valdoncina.html,ESXX5931,Santovenia de la Valdoncina,León,"(42.5432895, -5.6238125)",28.0,2022-07-25 19:15
https://www.eltiempo.es/mamblas.html,ESXX6292,Mamblas,Ávila,"(41.020283, -5.0110468)",33.0,2022-07-25 19:15
https://www.eltiempo.es/moraton.html,ESXX14777,Moratón,Almería,"(37.1912541, -2.31042)",36.0,2022-07-25 19:15
https://www.eltiempo.es/pena-cuerna.html,ESXX17945,Peña Cuerna,Salamanca,"(40.7638872, -6.3408863)",34.0,2022-07-25 19:15
https://www.eltiempo.es/daner.html,ESO1652,Daner,Asturias,"(43.4400444, -6.2481882)",19.0,2022-07-25 19:15
https://www.eltiempo.es/san-martin-de-los-herreros.html,ESXX17376,San Martín de los Herreros,Palencia,"(42.8915621, -4.5937696)",26.0,2022-07-25 19:15
https://www.eltiempo.es/velilla-de-san-antonio.html,ESM0151,Velilla de San Antonio,Madrid,"(40.367166, -3.4874435)",37.0,2022-07-25 19:05
https://www.eltiempo.es/palomeque.html,ESXX7582,Palomeque,Toledo,"(40.1199294, -3.9635482)",37.0,2022-07-25 19:15
https://www.eltiempo.es/san-miguel-de-arganza.html,ESXX13941,San Miguel de Arganza,León,"(42.6497807, -6.686925)",28.0,2022-07-25 19:15
